# Mean DMX value = -1.064889e-05 
# Uncertainty in average DM = 1.29120e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
54882.6107 -7.8337392e-04 5.464e-04 54882.5523 54882.6690 DMX_0001 
54967.3508 +4.0743640e-04 4.459e-04 54967.2869 54967.4147 DMX_0002 
54998.2521 +6.6679402e-07 2.690e-04 54998.1936 54998.3106 DMX_0003 
55042.1307 -1.7195710e-04 2.912e-04 55042.0724 55042.1889 DMX_0004 
55087.9900 +3.2988608e-06 2.969e-04 55087.9316 55088.0483 DMX_0005 
55105.9354 +2.9175840e-04 3.472e-04 55105.8780 55105.9928 DMX_0006 
55171.7742 +4.2247186e-04 3.099e-04 55171.7156 55171.8329 DMX_0007 
55206.6638 +7.7231783e-05 3.600e-04 55206.6060 55206.7216 DMX_0008 
55297.4333 +2.6223755e-04 2.660e-04 55297.3703 55297.4964 DMX_0009 
55357.2572 -7.4478376e-06 4.024e-04 55357.2006 55357.3139 DMX_0010 
55392.1693 -3.1038886e-04 2.828e-04 55392.1109 55392.2276 DMX_0011 
55493.8791 +4.7732162e-04 3.276e-04 55493.8225 55493.9357 DMX_0012 
55639.4751 +1.5538236e-04 2.607e-04 55639.4176 55639.5326 DMX_0013 
55678.3639 +1.5593262e-04 2.285e-04 55678.3062 55678.4216 DMX_0014 
55702.3008 +1.6512000e-05 2.493e-04 55702.2432 55702.3584 DMX_0015 
55731.2814 -2.9833322e-04 2.413e-04 55731.2234 55731.3394 DMX_0016 
55758.2066 +3.7199873e-04 2.452e-04 55758.1449 55758.2682 DMX_0017 
55789.1151 -3.1678658e-04 2.392e-04 55789.0545 55789.1756 DMX_0018 
55818.0523 +6.9774913e-04 4.144e-04 55817.9965 55818.1082 DMX_0019 
55912.7739 +3.6858435e-04 2.412e-04 55912.7110 55912.8368 DMX_0020 
55989.5733 +7.8743862e-05 2.395e-04 55989.5078 55989.6387 DMX_0021 
56023.4680 -3.4286113e-05 1.960e-04 56023.4180 56023.5180 DMX_0022 
56057.3854 +2.4879504e-05 2.302e-04 56057.3244 56057.4464 DMX_0023 
56106.2569 -5.3213099e-04 1.010e-03 56106.2069 56106.3069 DMX_0024 
56140.1619 +3.9748204e-04 2.056e-04 56140.1038 56140.2200 DMX_0025 
56166.0813 +5.6664423e-04 2.078e-04 56166.0313 56166.1313 DMX_0026 
56201.9958 +1.0099462e-03 6.486e-04 56201.9458 56202.0458 DMX_0027 
56235.9140 -3.8384613e-03 1.804e-03 56235.8640 56235.9640 DMX_0028 
56277.7811 +5.8629623e-04 1.866e-04 56277.7207 56277.8416 DMX_0029 
56299.7173 +6.2140131e-04 2.995e-04 56299.6565 56299.7781 DMX_0030 
56319.6770 +6.6559423e-04 6.645e-04 56319.6270 56319.7270 DMX_0031 
56341.5941 +8.5990382e-04 2.009e-04 56341.5441 56341.6441 DMX_0032 
56380.4989 +8.2571509e-04 2.093e-04 56380.4375 56380.5603 DMX_0033 
56399.4531 +2.2896860e-04 6.183e-04 56399.4031 56399.5031 DMX_0034 
56417.4014 +9.9028150e-04 2.036e-04 56417.3423 56417.4606 DMX_0035 
56438.3482 +7.2778507e-04 1.984e-04 56438.2908 56438.4057 DMX_0036 
56458.2822 +6.6559628e-04 2.209e-04 56458.2243 56458.3401 DMX_0037 
56479.2232 +6.6262254e-04 2.524e-04 56479.1640 56479.2824 DMX_0038 
56519.1216 +1.2803772e-03 2.146e-04 56519.0642 56519.1791 DMX_0039 
56538.0502 +1.0716611e-03 2.173e-04 56537.9918 56538.1086 DMX_0040 
56557.9935 +1.2819202e-03 2.110e-04 56557.9310 56558.0560 DMX_0041 
56577.9478 +8.9469851e-04 2.044e-04 56577.8895 56578.0061 DMX_0042 
56598.8969 +8.2228731e-04 2.086e-04 56598.8386 56598.9553 DMX_0043 
56619.8607 +1.2745210e-03 1.281e-03 56619.8107 56619.9107 DMX_0044 
56640.7775 +1.3157347e-03 5.357e-04 56640.7275 56640.8275 DMX_0045 
56668.6489 +8.4817668e-04 1.906e-04 56668.5891 56668.7086 DMX_0046 
56737.4533 +8.5398562e-04 1.879e-04 56737.3936 56737.5130 DMX_0047 
56754.4064 +1.1709429e-03 2.879e-04 56754.3465 56754.4663 DMX_0048 
56842.1632 +8.9044794e-04 1.894e-04 56842.0984 56842.2280 DMX_0049 
56868.0939 +9.4204086e-04 2.614e-04 56868.0439 56868.1439 DMX_0050 
56933.9228 +9.4151023e-04 1.948e-04 56933.8629 56933.9826 DMX_0051 
56948.8928 +9.3642864e-04 2.624e-04 56948.8428 56948.9428 DMX_0052 
56969.8188 +9.4058083e-04 2.154e-04 56969.7591 56969.8785 DMX_0053 
56991.7575 +1.0041577e-03 1.905e-04 56991.6977 56991.8174 DMX_0054 
57019.6717 +1.0368335e-03 1.994e-04 57019.6217 57019.7217 DMX_0055 
57033.6535 +1.4337363e-03 2.704e-04 57033.6035 57033.7035 DMX_0056 
57040.6230 +1.3787992e-03 2.900e-04 57040.5730 57040.6730 DMX_0057 
57106.4406 +7.6128925e-04 2.260e-04 57106.3819 57106.4993 DMX_0058 
57124.3914 +9.5541907e-04 2.298e-04 57124.3327 57124.4501 DMX_0059 
57144.3382 +6.2657086e-04 2.066e-04 57144.2793 57144.3970 DMX_0060 
57208.1621 +8.1167221e-04 2.027e-04 57208.1033 57208.2208 DMX_0061 
57228.1077 +4.9541106e-04 2.219e-04 57228.0488 57228.1665 DMX_0062 
