# Mean DMX value = +3.789186e-02 
# Uncertainty in average DM = 5.61267e-01 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55120.5822 -7.5299365e-04 1.256e-04 55118.4377 55122.7268 DMX_0001 
55215.3232 -8.7000666e-04 9.447e-05 55214.1763 55216.4701 DMX_0002 
55244.2430 -6.6211985e-04 3.603e-04 55243.0965 55245.3895 DMX_0003 
55276.6550 -8.0294511e-04 1.296e-04 55275.1089 55278.2011 DMX_0004 
55306.0719 -3.6653823e-04 1.261e-04 55305.0224 55307.1214 DMX_0005 
55338.4855 -8.6462123e-04 1.660e-04 55336.9399 55340.0311 DMX_0006 
55360.9358 -5.8520622e-04 6.006e-05 55360.8858 55360.9858 DMX_0007 
55392.9013 -6.9049994e-04 2.045e-04 55389.8628 55395.9397 DMX_0008 
55430.2913 -1.3954014e-04 6.485e-04 55429.7429 55430.8398 DMX_0009 
55462.7028 -2.8853769e-04 2.414e-04 55461.6551 55463.7504 DMX_0010 
55493.0624 -3.8744295e-04 1.027e-04 55492.5139 55493.6109 DMX_0011 
55520.9858 -1.5053286e-04 1.786e-04 55520.4370 55521.5345 DMX_0012 
55542.9828 -4.5605442e-04 1.423e-04 55542.4339 55543.5318 DMX_0013 
55578.8847 -4.3593033e-04 4.769e-05 55578.3359 55579.4334 DMX_0014 
55616.7234 -2.6062288e-04 4.277e-05 55616.1752 55617.2717 DMX_0015 
55640.2169 -2.7340648e-04 1.057e-04 55639.1697 55641.2640 DMX_0016 
55672.1308 -7.3174512e-05 1.055e-04 55670.0863 55674.1753 DMX_0017 
55702.0357 -9.2416581e-05 1.249e-04 55699.9955 55704.0759 DMX_0018 
55731.4476 -2.1387275e-05 1.211e-04 55730.8973 55731.9980 DMX_0019 
55765.8154 +1.0058214e-04 3.277e-05 55765.7654 55765.8654 DMX_0020 
55773.7937 +3.6910105e-04 3.229e-04 55773.7437 55773.8437 DMX_0021 
55800.2211 +8.0862272e-05 1.108e-04 55799.6724 55800.7698 DMX_0022 
55827.6448 +3.5073451e-04 1.032e-04 55826.5979 55828.6917 DMX_0023 
55865.0421 +2.9199651e-04 4.385e-05 55864.4934 55865.5907 DMX_0024 
55892.9657 +2.1963752e-04 5.530e-05 55892.4172 55893.5142 DMX_0025 
55918.8948 +1.1066473e-04 1.315e-04 55918.3465 55919.4431 DMX_0026 
55948.8129 +2.6768499e-04 4.020e-05 55948.2641 55949.3617 DMX_0027 
55972.2513 +1.5079807e-04 1.255e-04 55972.1296 55972.3730 DMX_0028 
56002.1007 +3.3998282e-04 9.823e-05 56000.1059 56004.0955 DMX_0029 
56034.5643 +1.4138669e-04 1.953e-04 56034.0138 56035.1147 DMX_0030 
56065.4070 +2.8332779e-04 7.423e-05 56064.8786 56065.9353 DMX_0031 
56101.7984 +3.0711431e-04 2.799e-04 56100.7545 56102.8423 DMX_0032 
56130.7224 -9.4564254e-05 2.544e-04 56130.6724 56130.7724 DMX_0033 
56150.6374 +7.5571282e-04 1.862e-04 56149.5857 56151.6891 DMX_0034 
56171.5843 +5.5687670e-04 1.931e-04 56170.5017 56172.6670 DMX_0035 
56192.5328 +7.6799604e-04 1.006e-04 56192.4087 56192.6569 DMX_0036 
