# Mean DMX value = +5.075088e-04 
# Uncertainty in average DM = 4.16576e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57579.6432 -6.6524867e-03 6.703e-05 57579.1285 57580.1579 DMX_0001 
57614.5189 -5.7965039e-03 1.048e-04 57613.9578 57615.0801 DMX_0002 
57647.4532 -5.9869655e-03 9.782e-05 57646.8960 57648.0105 DMX_0003 
57674.4651 -6.6363197e-03 8.858e-05 57673.8997 57675.0305 DMX_0004 
57734.8130 -4.7955734e-03 2.222e-04 57734.7566 57734.8694 DMX_0005 
57764.6437 -6.5071498e-03 2.158e-04 57764.5871 57764.7002 DMX_0006 
57796.5490 -6.4457692e-03 8.528e-05 57796.3901 57796.7079 DMX_0007 
57835.8986 -6.8431709e-03 9.431e-05 57835.3456 57836.4516 DMX_0008 
57893.2206 -7.1417660e-03 1.883e-04 57893.1618 57893.2793 DMX_0009 
57921.1561 -5.0084173e-03 1.877e-04 57921.0976 57921.2145 DMX_0010 
57948.5889 -6.4154103e-03 1.057e-04 57948.0254 57949.1525 DMX_0011 
57978.0099 -5.3769297e-03 1.617e-04 57977.9513 57978.0685 DMX_0012 
58009.5322 -6.1050530e-03 9.150e-05 58008.9936 58010.0708 DMX_0013 
58039.3874 -5.9496934e-03 9.259e-05 58038.9016 58039.8733 DMX_0014 
58070.3228 -4.7599482e-03 8.445e-05 58069.7204 58070.9252 DMX_0015 
58099.6451 -2.3990240e-03 2.379e-04 58099.5864 58099.7038 DMX_0016 
58138.1236 -3.1174977e-03 9.458e-05 58137.6076 58138.6395 DMX_0017 
58161.0276 -3.0649367e-03 1.206e-04 58160.4625 58161.5926 DMX_0018 
58188.4942 -2.4987520e-03 3.277e-04 58188.4424 58188.5459 DMX_0019 
58212.3683 +4.3118522e-04 2.287e-04 58212.3118 58212.4248 DMX_0020 
58244.8057 +1.4407742e-03 3.214e-04 58244.2610 58245.3505 DMX_0021 
58267.7708 +2.0639732e-03 2.214e-04 58267.2623 58268.2792 DMX_0022 
58335.5188 +1.9955933e-03 1.788e-04 58334.9712 58336.0664 DMX_0023 
58365.9173 +2.9793096e-03 2.872e-04 58365.8601 58365.9746 DMX_0024 
58396.8244 +5.2365074e-03 2.225e-04 58396.7680 58396.8809 DMX_0025 
58425.7364 +4.7603267e-03 3.584e-04 58425.6788 58425.7939 DMX_0026 
58460.6463 +5.8432443e-03 2.899e-04 58460.5917 58460.7008 DMX_0027 
58490.0997 +4.7455393e-03 1.487e-04 58489.5847 58490.6146 DMX_0028 
58517.4892 +3.5079389e-03 2.208e-04 58517.4369 58517.5415 DMX_0029 
58544.9297 +4.8657845e-03 1.506e-04 58544.3560 58545.5034 DMX_0030 
58580.3091 +4.3557048e-03 1.974e-04 58580.2518 58580.3663 DMX_0031 
58607.2545 +3.0426149e-03 3.089e-04 58607.2045 58607.3045 DMX_0032 
58636.7235 +3.6763052e-03 1.088e-04 58636.1123 58637.3347 DMX_0033 
58671.5810 +4.7858133e-03 1.416e-04 58671.0337 58672.1282 DMX_0034 
58699.9923 +4.1457461e-03 2.650e-04 58699.9358 58700.0489 DMX_0035 
58728.9083 +4.5957816e-03 1.771e-04 58728.8516 58728.9650 DMX_0036 
58759.3346 +4.2965961e-03 1.425e-04 58758.7810 58759.8882 DMX_0037 
58787.7499 +4.9467137e-03 3.469e-04 58787.6999 58787.7999 DMX_0038 
58826.6493 +5.6372655e-03 2.161e-04 58826.5955 58826.7031 DMX_0039 
58827.6520 +6.3445520e-03 2.548e-04 58827.5950 58827.7089 DMX_0040 
58849.5950 +6.0828381e-03 3.284e-04 58849.5382 58849.6518 DMX_0041 
58882.0310 +6.4824378e-03 2.649e-04 58881.4781 58882.5840 DMX_0042 
58939.3748 +5.2388215e-03 1.804e-04 58939.3181 58939.4316 DMX_0043 
