# Mean DMX value = +1.416768e-04 
# Uncertainty in average DM = 5.02680e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55462.9069 +5.2727830e-04 4.429e-05 55461.8540 55463.9599 DMX_0038 
55493.2791 +4.1898966e-04 4.283e-05 55492.7246 55493.8336 DMX_0039 
55521.2026 +4.7293929e-04 4.917e-05 55520.6477 55521.7575 DMX_0040 
55543.6861 -2.8451370e-05 1.380e-04 55543.6298 55543.7424 DMX_0041 
55579.0891 +2.8804106e-04 4.784e-05 55578.5347 55579.6435 DMX_0042 
55616.9404 +1.1048828e-04 5.113e-05 55616.3855 55617.4954 DMX_0043 
55640.4211 +2.3237084e-05 4.174e-05 55639.3677 55641.4745 DMX_0044 
55672.3332 -1.6753465e-05 4.912e-05 55670.2824 55674.3840 DMX_0045 
55702.2514 -2.0934403e-04 4.248e-05 55700.2005 55704.3022 DMX_0046 
55731.6709 -2.2718116e-04 3.864e-05 55731.1160 55732.2259 DMX_0047 
55766.0321 -2.3245737e-04 6.426e-05 55765.9758 55766.0884 DMX_0048 
55774.0100 -9.7573548e-05 1.318e-04 55773.9536 55774.0664 DMX_0049 
55800.4379 -2.6120790e-04 6.671e-05 55799.8830 55800.9928 DMX_0050 
55827.8627 -1.1978681e-04 4.394e-05 55826.8090 55828.9165 DMX_0051 
55864.2623 -3.0927896e-04 6.861e-05 55863.7089 55864.8157 DMX_0052 
55893.1838 -1.0360832e-04 5.532e-05 55892.6291 55893.7385 DMX_0053 
55919.1125 -1.3292379e-05 3.611e-05 55918.5570 55919.6679 DMX_0054 
55949.0305 -2.1193473e-05 4.601e-05 55948.4762 55949.5848 DMX_0055 
55976.5931 -2.3510312e-04 5.579e-05 55976.5431 55976.6431 DMX_0056 
56003.0356 -3.8448086e-04 9.367e-05 56002.5104 56003.5607 DMX_0057 
56034.9242 -2.8035220e-04 4.750e-05 56034.3721 56035.4763 DMX_0058 
56067.3498 -2.5520602e-04 4.211e-05 56066.2834 56068.4161 DMX_0059 
56094.7696 -2.6013827e-04 6.589e-05 56094.2186 56095.3207 DMX_0060 
56130.1849 -1.7742728e-04 5.459e-05 56130.1349 56130.2349 DMX_0061 
56138.1751 -3.6657289e-04 1.173e-04 56138.1251 56138.2251 DMX_0062 
56151.5716 -1.6590794e-04 6.080e-05 56151.0213 56152.1218 DMX_0063 
56174.0205 -9.6843858e-05 6.407e-05 56172.9696 56175.0714 DMX_0064 
56194.4612 -8.3720155e-05 4.276e-05 56193.9077 56195.0146 DMX_0065 
56214.4152 -1.9873662e-04 1.168e-04 56213.8722 56214.9582 DMX_0066 
56235.3827 -4.9632105e-05 1.122e-04 56234.8729 56235.8926 DMX_0067 
56250.3234 +2.2432595e-05 5.244e-05 56249.7755 56250.8714 DMX_0068 
56270.2233 +2.2666157e-05 5.045e-05 56269.6413 56270.8053 DMX_0069 
56288.6784 +2.2483981e-04 1.394e-04 56288.6284 56288.7284 DMX_0070 
56311.1079 +6.6251450e-05 5.644e-05 56310.5201 56311.6956 DMX_0071 
56333.1328 +1.0046520e-04 5.230e-05 56332.5422 56333.7234 DMX_0072 
56353.5122 +1.6390513e-04 5.612e-05 56352.4592 56354.5652 DMX_0073 
56367.9850 +2.0607371e-06 5.925e-05 56367.4361 56368.5340 DMX_0074 
56389.4212 +8.1529485e-05 4.980e-05 56387.4133 56391.4292 DMX_0075 
56408.8930 +6.0593849e-05 5.377e-05 56407.2756 56410.5105 DMX_0076 
56416.2348 +7.5619970e-05 1.206e-04 56416.1569 56416.3127 DMX_0077 
56430.2943 +1.9792727e-04 5.105e-05 56428.1293 56432.4593 DMX_0078 
56440.2139 +1.8006439e-04 1.525e-04 56440.1361 56440.2916 DMX_0079 
56450.7745 +2.5693002e-04 4.558e-05 56450.1519 56451.3971 DMX_0080 
56471.6768 +2.6924406e-04 8.274e-05 56471.1519 56472.2017 DMX_0081 
56492.7311 +3.1049612e-04 1.016e-04 56492.2048 56493.2573 DMX_0082 
56522.6235 +1.6384417e-04 3.354e-05 56522.0655 56523.1815 DMX_0083 
56550.0259 +1.8115066e-04 3.632e-05 56548.9512 56551.1007 DMX_0084 
56585.4154 +2.3690618e-04 4.379e-05 56584.8575 56585.9732 DMX_0085 
56606.9207 +2.7987709e-04 1.201e-04 56606.8707 56606.9707 DMX_0086 
56614.8901 +2.4917248e-04 7.068e-05 56614.8347 56614.9456 DMX_0087 
56642.7631 +3.9866375e-04 4.923e-05 56641.6931 56643.8332 DMX_0088 
56676.1941 +6.4436038e-04 8.242e-05 56675.6491 56676.7392 DMX_0089 
56705.6190 +2.4138815e-04 6.019e-05 56703.5478 56707.6902 DMX_0090 
56734.5341 +1.4790736e-04 5.660e-05 56733.4959 56735.5723 DMX_0091 
56762.9668 +1.7554734e-04 7.100e-05 56762.3770 56763.5567 DMX_0092 
56791.4080 +9.3615108e-05 3.864e-05 56790.3699 56792.4461 DMX_0093 
56828.8303 +1.1044203e-04 5.274e-05 56828.2745 56829.3861 DMX_0094 
56850.7079 +1.5633468e-04 5.234e-05 56850.1534 56851.2625 DMX_0095 
56886.0971 +2.1585618e-04 5.666e-05 56886.0471 56886.1471 DMX_0096 
56894.1107 +3.3163088e-04 8.340e-05 56894.0607 56894.1607 DMX_0097 
56922.5325 +9.6043236e-05 4.741e-05 56921.9419 56923.1231 DMX_0098 
56947.4440 +2.6637583e-04 9.572e-05 56945.9259 56948.9621 DMX_0099 
56978.3788 +1.5792814e-04 5.138e-05 56977.8595 56978.8981 DMX_0100 
57012.2491 +2.2321965e-04 4.995e-05 57011.6845 57012.8138 DMX_0101 
57041.2348 +2.9477811e-04 6.742e-05 57040.6827 57041.7868 DMX_0102 
57079.5771 +1.1171632e-04 6.211e-05 57078.5351 57080.6192 DMX_0103 
57102.0268 -1.8401222e-05 1.703e-04 57101.4424 57102.6111 DMX_0104 
57131.9201 -1.0621289e-04 6.457e-05 57131.3691 57132.4710 DMX_0105 
57161.8480 -2.7311253e-04 6.996e-05 57161.3002 57162.3959 DMX_0106 
57192.2986 -1.7766509e-04 6.463e-05 57192.2486 57192.3486 DMX_0107 
57229.1487 -1.5254980e-04 1.165e-04 57229.0987 57229.1987 DMX_0108 
57248.1588 -3.6204601e-04 2.000e-04 57248.1088 57248.2088 DMX_0109 
57272.1289 +1.4051000e-04 2.994e-04 57272.0789 57272.1789 DMX_0110 
57307.4904 -5.5312868e-05 5.297e-05 57306.9302 57308.0505 DMX_0111 
57336.4862 -9.4605623e-05 6.078e-05 57335.9317 57337.0407 DMX_0112 
57368.8984 -1.1469979e-04 4.527e-05 57367.8609 57369.9359 DMX_0113 
57398.2511 -4.8048797e-05 6.714e-05 57397.7007 57398.8015 DMX_0114 
57435.2198 -2.0007965e-04 6.962e-05 57432.6799 57437.7597 DMX_0115 
57460.6221 -3.5183266e-04 6.649e-05 57459.5470 57461.6971 DMX_0116 
57489.0549 -3.8895604e-04 7.339e-05 57488.4863 57489.6234 DMX_0117 
57518.9907 -5.2159130e-04 7.483e-05 57518.4401 57519.5412 DMX_0118 
57550.9070 -5.5962413e-04 8.046e-05 57550.3565 57551.4574 DMX_0119 
57579.7414 -6.0065392e-04 6.810e-05 57579.2332 57580.2497 DMX_0120 
57614.6172 -7.4708891e-04 7.051e-05 57614.0664 57615.1680 DMX_0121 
57647.5538 -4.9791553e-04 7.507e-05 57647.0035 57648.1042 DMX_0122 
57674.5609 -4.0730342e-04 8.745e-05 57674.0071 57675.1147 DMX_0123 
57704.3978 -5.2714547e-04 8.415e-05 57703.8895 57704.9061 DMX_0124 
57734.3145 -6.0473033e-04 6.674e-05 57733.6710 57734.9580 DMX_0125 
57765.2414 -5.8245222e-04 7.132e-05 57764.6915 57765.7913 DMX_0126 
57796.6380 -6.1358526e-04 7.462e-05 57796.4840 57796.7921 DMX_0127 
57835.9921 -9.9096864e-04 7.553e-05 57835.4421 57836.5420 DMX_0128 
57859.4602 -1.1682516e-03 7.588e-05 57859.3059 57859.6145 DMX_0129 
57894.0004 -1.1159353e-03 6.752e-05 57893.4399 57894.5608 DMX_0130 
57921.9319 -1.6442522e-03 6.795e-05 57921.3760 57922.4878 DMX_0131 
57948.8652 -1.0531355e-03 8.130e-05 57948.3034 57949.4269 DMX_0132 
57978.2806 -1.3007055e-03 6.478e-05 57977.2213 57979.3399 DMX_0133 
58015.5564 -1.2092844e-03 5.734e-05 58015.0005 58016.1123 DMX_0134 
58047.4598 -1.2233791e-03 6.628e-05 58046.9420 58047.9776 DMX_0135 
58060.4991 -1.2632077e-03 6.697e-05 58059.8975 58061.1006 DMX_0136 
58095.8487 -1.2687529e-03 5.768e-05 58094.7412 58096.9562 DMX_0137 
58133.8538 -9.7283068e-04 2.354e-04 58133.8038 58133.9038 DMX_0138 
58142.1401 -1.3579888e-03 6.098e-05 58141.5868 58142.6934 DMX_0139 
58161.2971 -1.4379203e-03 5.986e-05 58160.7413 58161.8530 DMX_0140 
58188.2237 -1.5132846e-03 6.184e-05 58187.6678 58188.7795 DMX_0141 
58217.1409 -1.6027680e-03 6.129e-05 58216.5841 58217.6978 DMX_0142 
58244.0531 -1.6122614e-03 5.187e-05 58243.4829 58244.6233 DMX_0143 
58270.8173 -1.7204849e-03 5.153e-05 58270.2826 58271.3520 DMX_0144 
58301.9115 -1.6975415e-03 9.917e-05 58301.3560 58302.4670 DMX_0145 
58335.7686 -1.6553045e-03 7.469e-05 58335.2261 58336.3111 DMX_0146 
58365.6961 -1.6271410e-03 8.034e-05 58365.1436 58366.2486 DMX_0147 
58397.5959 -1.6220001e-03 8.196e-05 58397.0458 58398.1460 DMX_0148 
58425.5144 -1.7651829e-03 8.559e-05 58424.9666 58426.0623 DMX_0149 
58461.4340 -1.6077087e-03 6.055e-05 58460.8991 58461.9688 DMX_0150 
58490.3533 -1.6809230e-03 7.237e-05 58489.8364 58490.8703 DMX_0151 
58517.2526 -1.6928748e-03 6.378e-05 58516.6910 58517.8142 DMX_0152 
58547.1650 -1.7845363e-03 6.861e-05 58545.6767 58548.6532 DMX_0153 
58582.0864 -2.0012752e-03 6.412e-05 58580.5372 58583.6355 DMX_0154 
58609.0127 -1.9985081e-03 6.790e-05 58608.4618 58609.5636 DMX_0155 
58635.9606 -2.0320237e-03 6.035e-05 58635.4307 58636.4905 DMX_0156 
58671.8452 -2.1132246e-03 6.980e-05 58671.2951 58672.3953 DMX_0157 
58699.7642 -2.0484732e-03 6.943e-05 58699.2128 58700.3155 DMX_0158 
58729.6790 -2.1273678e-03 7.825e-05 58729.1294 58730.2286 DMX_0159 
58759.6057 -1.9363247e-03 8.017e-05 58759.0554 58760.1560 DMX_0160 
58787.5247 -1.9562875e-03 7.263e-05 58786.9751 58788.0743 DMX_0161 
58827.4288 -2.0828891e-03 6.957e-05 58826.8789 58827.9788 DMX_0162 
58849.3662 -2.0263035e-03 6.816e-05 58848.8159 58849.9165 DMX_0163 
58882.3060 -1.8761635e-03 8.927e-05 58881.7580 58882.8540 DMX_0164 
58911.1903 -2.0169818e-03 7.726e-05 58910.6408 58911.7398 DMX_0165 
58945.1077 -2.2034172e-03 6.209e-05 58944.5484 58945.6670 DMX_0166 
