# Mean DMX value = -2.521234e-05 
# Uncertainty in average DM = 2.31356e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56551.0122 +1.3558285e-04 8.380e-05 56550.4546 56551.5697 DMX_0032 
56585.8964 +6.9578087e-05 5.404e-05 56585.3317 56586.4612 DMX_0033 
56613.8419 +1.0642636e-04 5.148e-05 56613.3278 56614.3559 DMX_0034 
56639.2504 +1.4525644e-04 3.139e-05 56637.2152 56641.2855 DMX_0035 
56674.1709 +1.4895650e-04 5.494e-05 56671.1728 56677.1691 DMX_0036 
56704.5559 +5.0693539e-05 4.455e-05 56702.9845 56706.1274 DMX_0037 
56727.9505 +5.6710888e-05 1.233e-04 56726.7841 56729.1168 DMX_0038 
56736.9459 +2.7697189e-04 1.727e-04 56736.8698 56737.0219 DMX_0039 
56764.8847 +1.7462908e-04 5.652e-05 56763.8391 56765.9303 DMX_0040 
56793.3635 +7.6665400e-05 1.106e-04 56791.8218 56794.9052 DMX_0041 
56826.7404 +1.6662463e-04 6.289e-05 56823.7073 56829.7734 DMX_0042 
56849.7085 +3.7519905e-04 1.419e-03 56849.6537 56849.7632 DMX_0043 
56885.6585 +2.5600954e-04 1.335e-04 56885.6033 56885.7137 DMX_0044 
56893.5462 +1.4902245e-04 3.029e-05 56893.4962 56893.5962 DMX_0045 
56921.0575 -2.1017360e-04 2.994e-04 56920.4978 56921.6172 DMX_0046 
56943.4490 -3.1915949e-05 5.909e-05 56943.3938 56943.5043 DMX_0047 
56978.8073 +3.7702713e-05 3.593e-05 56978.2355 56979.3792 DMX_0048 
57013.3044 +7.1855944e-05 1.075e-04 57013.2492 57013.3595 DMX_0049 
57036.8515 +8.6365797e-06 2.959e-05 57035.2039 57038.4991 DMX_0050 
57071.5952 +1.3906827e-05 3.128e-05 57071.0597 57072.1306 DMX_0051 
57104.5234 +3.8197647e-05 1.451e-04 57103.9951 57105.0518 DMX_0052 
57130.9802 +1.6304851e-05 7.385e-05 57130.9249 57131.0356 DMX_0053 
57161.3352 +2.3049988e-05 8.402e-05 57160.7771 57161.8933 DMX_0054 
57194.2702 -1.1227269e-05 2.887e-05 57193.7555 57194.7850 DMX_0055 
57222.6855 -1.1228880e-03 7.848e-04 57222.6355 57222.7355 DMX_0056 
57248.8183 -2.9835429e-05 6.770e-05 57248.7625 57248.8740 DMX_0057 
57272.4130 -1.2975950e-04 1.624e-04 57272.3577 57272.4684 DMX_0058 
57300.5700 -1.1278529e-05 9.963e-05 57300.5149 57300.6251 DMX_0059 
57334.9782 -1.0790562e-04 8.698e-05 57334.4284 57335.5281 DMX_0060 
57365.0799 -2.3014911e-04 4.961e-05 57364.5760 57365.5838 DMX_0061 
57394.8606 +1.3827602e-04 1.670e-04 57394.2779 57395.4433 DMX_0062 
57431.9776 -2.1323947e-04 6.059e-05 57431.4084 57432.5467 DMX_0063 
57458.0166 -1.8055322e-04 1.690e-04 57457.8455 57458.1878 DMX_0064 
57489.4343 -1.6644328e-04 4.743e-05 57488.7641 57490.1046 DMX_0065 
57522.5800 -4.1514360e-05 4.471e-05 57522.0253 57523.1347 DMX_0066 
57551.4419 -7.4412961e-05 7.316e-05 57550.8674 57552.0164 DMX_0067 
57579.2602 -1.8664624e-05 2.602e-04 57578.5032 57580.0171 DMX_0068 
57614.8862 -2.6560142e-04 2.738e-04 57614.8362 57614.9362 DMX_0069 
57644.9600 +4.2616019e-05 9.993e-05 57644.4097 57645.5103 DMX_0070 
57672.7985 -1.4084404e-04 2.809e-05 57672.2425 57673.3544 DMX_0071 
57701.7777 -1.8461215e-04 6.409e-05 57701.2231 57702.3323 DMX_0072 
57729.9835 -2.0250586e-04 3.020e-05 57729.4467 57730.5204 DMX_0073 
57764.8978 -1.7394896e-04 3.080e-05 57764.4515 57765.3442 DMX_0074 
57795.1006 -5.4198034e-05 9.170e-05 57794.9199 57795.2813 DMX_0075 
57830.0026 +3.9214842e-07 8.976e-05 57829.9526 57830.0526 DMX_0076 
57857.0694 -8.2585895e-05 3.169e-05 57856.9511 57857.1877 DMX_0077 
57887.0072 +9.7548930e-05 4.583e-05 57886.7669 57887.2474 DMX_0078 
57914.0519 -7.8464025e-05 1.491e-04 57913.9966 57914.1073 DMX_0079 
57942.0600 -7.8901527e-04 6.643e-04 57942.0100 57942.1100 DMX_0080 
57949.9370 +3.3719782e-05 1.109e-04 57949.8815 57949.9925 DMX_0081 
57978.3535 +3.4131609e-05 9.985e-05 57977.7980 57978.9089 DMX_0082 
58011.8328 -1.6996200e-04 1.238e-04 58011.7150 58011.9506 DMX_0083 
58040.6455 -1.8631761e-04 1.173e-04 58040.5899 58040.7012 DMX_0084 
58094.0361 -1.3738891e-04 1.693e-04 58093.4554 58094.6168 DMX_0085 
58129.5314 +6.0381863e-05 4.142e-05 58129.4814 58129.5814 DMX_0086 
58160.8642 -8.4281645e-05 4.000e-05 58160.3088 58161.4196 DMX_0087 
58181.8201 -1.0909679e-04 8.919e-05 58181.1837 58182.4565 DMX_0088 
58210.1771 -1.0836789e-04 2.629e-05 58210.0591 58210.2951 DMX_0089 
58238.8746 -1.0928117e-04 6.269e-05 58238.7569 58238.9922 DMX_0090 
58265.9685 -1.1123782e-04 4.724e-05 58265.8505 58266.0865 DMX_0091 
58301.4814 -6.2767438e-05 3.124e-05 58300.9293 58302.0336 DMX_0092 
58334.9946 -3.2765087e-05 3.221e-05 58334.4477 58335.5414 DMX_0093 
58364.9019 -8.2139823e-05 6.855e-05 58364.3579 58365.4460 DMX_0094 
58396.8377 -3.2080633e-05 5.227e-05 58396.2745 58397.4010 DMX_0095 
58424.7347 -2.5385544e-06 3.800e-05 58424.1811 58425.2884 DMX_0096 
58459.5867 +5.2422529e-05 4.519e-05 58459.0974 58460.0759 DMX_0097 
58488.0043 +2.8059088e-05 3.783e-05 58487.8892 58488.1195 DMX_0098 
58517.0116 +1.1224325e-04 1.079e-04 58516.9616 58517.0616 DMX_0099 
58542.4678 +6.6707479e-05 3.524e-05 58541.8883 58543.0474 DMX_0100 
58580.3146 +4.2680773e-05 2.896e-05 58579.7651 58580.8641 DMX_0101 
58606.2370 +2.0981248e-06 1.175e-04 58605.6827 58606.7913 DMX_0102 
58636.1734 +5.5724133e-04 3.852e-04 58635.6229 58636.7238 DMX_0103 
58670.5755 -1.4025487e-04 5.658e-04 58670.5255 58670.6255 DMX_0104 
58698.9930 +6.0813158e-05 4.988e-05 58698.4416 58699.5443 DMX_0105 
58728.9086 +9.7350591e-06 4.401e-05 58728.3580 58729.4593 DMX_0106 
58758.8886 +4.2131933e-05 6.383e-05 58758.3403 58759.4370 DMX_0107 
58787.7728 +1.1493180e-05 3.624e-05 58787.2222 58788.3233 DMX_0108 
58819.6687 -8.9724879e-05 5.221e-05 58819.1399 58820.1975 DMX_0109 
58850.0162 -6.0756684e-05 4.401e-05 58849.9662 58850.0662 DMX_0110 
58882.4591 -2.1737768e-05 3.229e-05 58880.9412 58883.9770 DMX_0111 
58906.9109 +1.6079715e-05 3.263e-05 58906.8609 58906.9609 DMX_0112 
58939.9583 +2.0513340e-04 2.387e-04 58939.9083 58940.0083 DMX_0113 
