# Mean DMX value = -2.869026e-05 
# Uncertainty in average DM = 1.41442e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56943.8610 -1.4593714e-03 1.402e-04 56943.3267 56944.3952 DMX_0042 
56978.7351 -1.5937717e-03 1.593e-04 56978.1680 56979.3022 DMX_0043 
57012.7094 -9.3926525e-04 1.689e-04 57012.1355 57013.2833 DMX_0044 
57035.6343 -5.5101014e-04 1.673e-04 57035.1189 57036.1497 DMX_0045 
57071.5318 -3.6749706e-04 1.580e-04 57071.0108 57072.0528 DMX_0046 
57104.9079 -6.2564719e-04 1.389e-04 57104.8579 57104.9579 DMX_0047 
57131.4088 -7.0853326e-04 1.306e-04 57130.8587 57131.9589 DMX_0048 
57161.2648 -7.0822787e-04 1.344e-04 57160.7085 57161.8211 DMX_0049 
57194.1977 -5.7074877e-04 1.428e-04 57193.6873 57194.7081 DMX_0050 
57222.6069 +8.7575248e-04 4.479e-04 57222.5569 57222.6569 DMX_0051 
57248.5400 -5.3691347e-04 4.176e-04 57248.4900 57248.5900 DMX_0052 
57272.5474 -1.8468127e-04 4.554e-04 57272.4974 57272.5974 DMX_0053 
57305.9182 -7.8324432e-06 1.679e-04 57305.3667 57306.4697 DMX_0054 
57336.8856 +7.0340948e-06 1.483e-04 57336.3340 57337.4372 DMX_0055 
57374.2159 +3.1113958e-04 1.716e-04 57371.2015 57377.2302 DMX_0056 
57378.2358 +4.3227428e-04 1.934e-04 57378.1858 57378.2858 DMX_0057 
57394.6800 +6.0657637e-04 1.412e-04 57394.0976 57395.2624 DMX_0058 
57436.0841 +7.0999902e-04 1.712e-04 57433.0110 57439.1571 DMX_0059 
57458.4666 +9.0427428e-04 1.193e-04 57457.9069 57459.0263 DMX_0060 
57488.3863 +1.1735751e-03 1.459e-04 57487.8282 57488.9443 DMX_0061 
57522.3373 +1.3315821e-03 1.758e-04 57521.8032 57522.8713 DMX_0062 
57551.2528 +1.1524349e-03 1.701e-04 57550.7009 57551.8046 DMX_0063 
57585.1590 +1.1892199e-03 1.889e-04 57584.5581 57585.7599 DMX_0064 
57613.5796 +1.2093707e-03 1.887e-04 57612.5767 57614.5826 DMX_0065 
57650.0471 +9.1272994e-04 1.624e-04 57649.4913 57650.6028 DMX_0066 
57673.9506 +1.1434517e-03 1.590e-04 57673.3870 57674.5142 DMX_0067 
57705.8563 +1.7895581e-03 1.732e-04 57705.3310 57706.3817 DMX_0068 
57733.8036 +1.7322809e-03 1.571e-04 57733.2613 57734.3459 DMX_0069 
57767.6481 +1.6770385e-03 1.335e-04 57767.1006 57768.1957 DMX_0070 
57795.5473 +2.0048209e-03 1.276e-04 57795.0013 57796.0933 DMX_0071 
57831.5019 +2.1713808e-03 1.302e-04 57830.9276 57832.0763 DMX_0072 
57859.4190 +1.6241434e-03 1.302e-04 57858.8289 57860.0091 DMX_0073 
57893.3614 +1.7811009e-03 1.424e-04 57892.8054 57893.9175 DMX_0074 
57922.2811 +1.7276040e-03 1.469e-04 57921.7292 57922.8331 DMX_0075 
57949.2093 +1.5139525e-03 1.432e-04 57948.6594 57949.7593 DMX_0076 
57977.6183 +1.6319553e-03 1.552e-04 57976.5650 57978.6715 DMX_0077 
58012.0313 +1.6858120e-03 1.571e-04 58011.4828 58012.5798 DMX_0078 
58035.9614 +1.4876524e-03 1.863e-04 58035.4144 58036.5083 DMX_0079 
58061.9497 +1.7400843e-03 1.419e-04 58061.4006 58062.4989 DMX_0080 
58102.3197 +2.4310130e-03 1.398e-04 58101.3076 58103.3319 DMX_0081 
58135.7343 +2.6525485e-03 1.445e-04 58135.1640 58136.3046 DMX_0082 
58160.6420 +2.3582483e-03 1.414e-04 58160.0911 58161.1928 DMX_0083 
58187.5694 +2.5448142e-03 1.490e-04 58187.0228 58188.1159 DMX_0084 
58216.4891 +2.7948301e-03 1.564e-04 58215.9439 58217.0342 DMX_0085 
58240.4418 +2.5425653e-03 1.857e-04 58239.8821 58241.0015 DMX_0086 
58272.3374 +2.3337069e-03 1.727e-04 58271.7867 58272.8882 DMX_0087 
58301.2542 +2.0439904e-03 1.676e-04 58300.7041 58301.8042 DMX_0088 
58335.1146 +1.9892471e-03 1.728e-04 58334.5562 58335.6730 DMX_0089 
58365.0115 +2.1793686e-03 1.629e-04 58364.4720 58365.5510 DMX_0090 
58396.9311 +2.3234980e-03 1.764e-04 58396.3824 58397.4798 DMX_0091 
58424.8465 +2.9412200e-03 1.846e-04 58424.3100 58425.3830 DMX_0092 
58459.7561 +3.0002842e-03 1.554e-04 58459.2058 58460.3065 DMX_0093 
58489.6721 +2.9037947e-03 1.394e-04 58489.1241 58490.2200 DMX_0094 
58517.6130 +2.9862906e-03 1.484e-04 58517.0702 58518.1558 DMX_0095 
58544.5280 +3.2142778e-03 1.435e-04 58543.9756 58545.0804 DMX_0096 
58581.4267 +3.2057512e-03 1.200e-04 58579.8818 58582.9717 DMX_0097 
58636.2772 +3.1422129e-03 2.064e-04 58635.7295 58636.8250 DMX_0098 
58671.1886 +3.5794356e-03 1.972e-04 58670.6470 58671.7302 DMX_0099 
58699.5990 +3.1047481e-03 1.855e-04 58699.5490 58699.6490 DMX_0100 
58729.0143 +3.2009059e-03 1.988e-04 58728.4651 58729.5634 DMX_0101 
58762.4091 +3.3277893e-03 1.809e-04 58762.3591 58762.4591 DMX_0102 
58787.8773 +3.4546437e-03 1.708e-04 58787.3275 58788.4272 DMX_0103 
58819.7782 +3.5965956e-03 1.622e-04 58819.2527 58820.3037 DMX_0104 
58849.1810 +3.8559583e-03 1.640e-04 58849.1310 58849.2310 DMX_0105 
58879.5977 +4.0513243e-03 1.939e-04 58879.0489 58880.1465 DMX_0106 
58907.5246 +4.0691451e-03 1.695e-04 58906.9859 58908.0632 DMX_0107 
58942.4469 +4.5188515e-03 1.840e-04 58941.9133 58942.9805 DMX_0108 
