# Mean DMX value = -8.891849e-05 
# Uncertainty in average DM = 2.15361e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55989.6523 +1.8709631e-04 1.937e-04 55989.5988 55989.7058 DMX_0001 
56023.5600 -1.2481479e-04 4.674e-04 56023.4967 56023.6233 DMX_0002 
56057.4706 -7.0077919e-04 3.512e-04 56057.4059 56057.5354 DMX_0003 
56106.3360 +1.4181001e-04 2.373e-04 56106.2716 56106.4004 DMX_0004 
56140.2377 +1.7286780e-04 2.918e-04 56140.1687 56140.3067 DMX_0005 
56166.1696 -8.0807912e-04 3.475e-04 56166.1050 56166.2341 DMX_0006 
56202.0778 +6.4812466e-04 1.165e-03 56202.0244 56202.1312 DMX_0007 
56235.9864 +5.0748822e-04 1.143e-03 56235.9330 56236.0398 DMX_0008 
56277.8623 -1.0250032e-03 4.646e-04 56277.7982 56277.9263 DMX_0009 
56299.8059 +6.4058671e-05 2.520e-04 56299.7399 56299.8719 DMX_0010 
56319.7440 +2.2831720e-04 2.236e-04 56319.6840 56319.8040 DMX_0011 
56341.6806 +6.3553549e-04 2.643e-04 56341.6275 56341.7337 DMX_0012 
56346.6861 +4.5916037e-04 2.314e-04 56346.6306 56346.7416 DMX_0013 
56360.6437 -4.4891985e-04 9.822e-04 56360.5904 56360.6970 DMX_0014 
56399.5342 -1.4152025e-03 1.541e-03 56399.4842 56399.5842 DMX_0015 
56417.4801 -1.9945897e-04 2.424e-04 56417.4198 56417.5404 DMX_0016 
56458.3545 +3.2311301e-04 1.703e-04 56458.2934 56458.4155 DMX_0017 
56479.2969 -1.7103200e-04 3.824e-04 56479.2376 56479.3562 DMX_0018 
56519.1785 -2.1214823e-04 2.536e-04 56519.1285 56519.2285 DMX_0019 
56531.1548 -2.2267747e-04 2.664e-04 56531.1048 56531.2048 DMX_0020 
56538.1306 +3.7714404e-04 4.883e-04 56538.0689 56538.1923 DMX_0021 
56558.0754 +8.0330677e-04 4.374e-04 56558.0142 56558.1366 DMX_0022 
56578.0212 +2.2449069e-04 4.523e-04 56577.9596 56578.0828 DMX_0023 
56598.9694 +2.5930175e-04 2.150e-04 56598.9078 56599.0310 DMX_0024 
