# Mean DMX value = -3.148313e-05 
# Uncertainty in average DM = 5.30995e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56640.3752 -1.6761963e-04 2.289e-04 56640.3231 56640.4273 DMX_0001 
56677.0975 -5.7941091e-05 6.241e-05 56677.0401 56677.1549 DMX_0002 
56704.5325 +9.4346116e-06 4.931e-05 56702.9574 56706.1075 DMX_0003 
56728.0403 +4.9679834e-05 6.957e-05 56726.9834 56729.0972 DMX_0004 
56764.8668 -6.9572292e-05 4.389e-05 56763.8129 56765.9208 DMX_0005 
56793.3441 +1.6122766e-04 5.655e-05 56791.7968 56794.8914 DMX_0006 
56826.7171 +1.5860946e-04 5.300e-05 56823.6818 56829.7524 DMX_0007 
56850.6647 +4.4171662e-05 4.368e-05 56849.6269 56851.7025 DMX_0008 
56885.6352 +1.9443373e-04 4.394e-05 56885.5777 56885.6927 DMX_0009 
56893.5277 +9.5955638e-05 3.894e-05 56893.4721 56893.5833 DMX_0010 
56921.0292 +7.2532266e-05 4.250e-05 56920.4618 56921.5967 DMX_0011 
56943.9102 +1.1873674e-04 5.860e-05 56943.3681 56944.4523 DMX_0012 
56978.7840 +1.2857977e-05 5.878e-05 56978.2090 56979.3590 DMX_0013 
57012.7578 +7.4108617e-05 8.391e-05 57012.1770 57013.3386 DMX_0014 
57036.8248 +1.1090743e-05 4.370e-05 57035.1746 57038.4750 DMX_0015 
57071.5764 +6.3034053e-05 4.926e-05 57071.0447 57072.1081 DMX_0016 
57104.0271 +3.3159449e-04 1.395e-04 57103.9684 57104.0857 DMX_0017 
57131.4577 +2.3361685e-04 3.703e-05 57130.8990 57132.0163 DMX_0018 
57161.3141 +1.7162534e-04 5.797e-05 57160.7500 57161.8782 DMX_0019 
57194.2469 +2.2972885e-04 4.278e-05 57193.7288 57194.7650 DMX_0020 
57222.6549 +1.5271148e-04 1.270e-04 57222.5966 57222.7132 DMX_0021 
57248.7943 +3.0594013e-04 1.678e-04 57248.7348 57248.8537 DMX_0022 
57272.3893 +1.9375006e-04 8.643e-05 57272.3300 57272.4485 DMX_0023 
57300.5464 +1.4086664e-04 1.362e-04 57300.4872 57300.6057 DMX_0024 
57335.0537 +1.5428464e-04 6.077e-05 57334.4989 57335.6084 DMX_0025 
57365.0558 +1.4641185e-04 3.550e-05 57364.5476 57365.5640 DMX_0026 
57394.8433 -7.0993636e-05 1.503e-04 57394.2531 57395.4334 DMX_0027 
57431.9569 +2.0292661e-04 4.988e-05 57431.3803 57432.5336 DMX_0028 
57457.9977 +2.4809647e-05 4.880e-05 57457.8271 57458.1682 DMX_0029 
57489.5358 +4.6434105e-05 4.430e-05 57488.7356 57490.3359 DMX_0030 
57522.5563 +2.1806023e-04 4.628e-05 57521.9979 57523.1146 DMX_0031 
57551.4283 +3.2126591e-05 4.452e-05 57550.8538 57552.0028 DMX_0032 
