# Mean DMX value = +5.734856e-06 
# Uncertainty in average DM = 4.80844e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55731.2006 -5.1251515e-04 6.122e-05 55731.1437 55731.2575 DMX_0001 
55758.1269 -4.8133000e-04 4.641e-05 55758.0608 55758.1930 DMX_0002 
55789.0399 -3.9333097e-04 7.821e-05 55788.9795 55789.1002 DMX_0003 
55817.9910 -5.1639501e-04 7.136e-05 55817.9117 55818.0702 DMX_0004 
55912.6968 -1.2382452e-04 9.714e-05 55912.6378 55912.7558 DMX_0005 
55989.4917 -2.2761286e-04 4.695e-05 55989.4332 55989.5503 DMX_0006 
56023.4009 -3.6686608e-04 3.613e-05 56023.3405 56023.4612 DMX_0007 
56057.2987 -2.6714866e-04 1.281e-04 56057.2487 56057.3487 DMX_0008 
56140.0844 -2.0323263e-04 2.411e-04 56140.0344 56140.1344 DMX_0009 
56166.0164 -9.3216155e-05 2.190e-04 56165.9664 56166.0664 DMX_0010 
56201.9036 -1.8909204e-04 2.111e-04 56201.8536 56201.9536 DMX_0011 
56235.8179 -5.9924816e-05 9.801e-05 56235.7593 56235.8766 DMX_0012 
56277.7036 -8.7810261e-05 6.200e-05 56277.6456 56277.7615 DMX_0013 
56299.6396 -1.8199098e-04 6.221e-05 56299.5784 56299.7007 DMX_0014 
56319.5747 -1.7970184e-04 1.185e-04 56319.5247 56319.6247 DMX_0015 
56341.5313 -2.2452817e-04 7.432e-05 56341.4719 56341.5906 DMX_0016 
56380.4254 -2.5914734e-04 4.579e-05 56380.3687 56380.4822 DMX_0017 
56399.3688 -2.1388975e-04 5.309e-05 56399.3127 56399.4248 DMX_0018 
56417.3251 -2.9555893e-04 4.268e-05 56417.2647 56417.3854 DMX_0019 
56438.2823 -2.3540466e-04 8.334e-05 56438.2223 56438.3423 DMX_0020 
56458.2097 -3.0174364e-04 1.042e-04 56458.1518 56458.2676 DMX_0021 
56479.1516 -2.2839239e-04 5.782e-05 56479.0933 56479.2098 DMX_0022 
56498.0993 -3.3412478e-04 1.133e-04 56498.0419 56498.1568 DMX_0023 
56537.9843 -4.2828360e-04 5.277e-05 56537.9261 56538.0426 DMX_0024 
56577.8817 -2.9834004e-04 3.240e-05 56577.8233 56577.9400 DMX_0025 
56662.6490 -9.7573364e-05 5.303e-05 56662.5878 56662.7102 DMX_0026 
56738.4522 -1.9382786e-04 5.393e-05 56738.3932 56738.5113 DMX_0027 
56853.1451 -2.6766576e-04 3.695e-05 56853.0862 56853.2041 DMX_0028 
56874.0701 -2.9939716e-04 4.298e-05 56874.0107 56874.1296 DMX_0029 
56934.9173 -1.8062081e-04 5.099e-05 56934.8586 56934.9761 DMX_0030 
56955.8587 -6.4440748e-05 5.193e-05 56955.7998 56955.9176 DMX_0031 
56977.7925 -1.2254167e-04 4.573e-05 56977.7334 56977.8516 DMX_0032 
56998.7438 -9.2021808e-05 5.144e-05 56998.6847 56998.8029 DMX_0033 
57018.6880 -1.2709326e-05 3.583e-05 57018.6289 57018.7470 DMX_0034 
57028.6584 -3.1992904e-05 3.294e-05 57028.5995 57028.7174 DMX_0035 
57032.6480 -6.1992541e-05 3.188e-05 57032.5890 57032.7069 DMX_0036 
57053.5743 -2.4840547e-05 4.340e-05 57053.5155 57053.6331 DMX_0037 
57069.5428 -8.1857774e-05 4.869e-05 57069.4842 57069.6014 DMX_0038 
57096.4662 +7.4779211e-06 4.296e-05 57096.4075 57096.5250 DMX_0039 
57116.4174 +4.9104851e-05 7.119e-05 57116.3560 57116.4789 DMX_0040 
57137.3440 -1.1648829e-06 6.279e-05 57137.2849 57137.4031 DMX_0041 
57186.2104 -8.6593713e-05 4.781e-05 57186.1514 57186.2693 DMX_0042 
57187.2300 -2.7693497e-05 4.476e-05 57187.1713 57187.2887 DMX_0043 
