# Mean DMX value = +4.677625e-06 
# Uncertainty in average DM = 6.32457e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55760.2705 -2.6517579e-04 1.173e-05 55760.2116 55760.3295 DMX_0001 
55789.1609 -2.2291638e-04 2.648e-05 55789.1020 55789.2199 DMX_0002 
55790.1855 -2.0146493e-04 3.475e-05 55790.1264 55790.2446 DMX_0003 
55850.0199 -2.3336564e-04 1.626e-05 55849.9566 55850.0832 DMX_0004 
55935.7909 -1.5474560e-04 1.556e-05 55935.7329 55935.8490 DMX_0005 
56018.5610 -2.3713588e-04 8.355e-06 56018.5010 56018.6210 DMX_0006 
56058.4501 -3.0994295e-04 7.442e-05 56058.4001 56058.5001 DMX_0007 
56107.3145 -2.9548904e-04 1.416e-04 56107.2645 56107.3645 DMX_0008 
56137.2305 +2.3440386e-04 5.054e-04 56137.1805 56137.2805 DMX_0009 
56167.0983 -2.2811741e-04 8.384e-05 56167.0305 56167.1660 DMX_0010 
56168.1510 -4.7141630e-04 1.889e-04 56168.1010 56168.2010 DMX_0011 
56178.0830 -4.6616574e-04 5.647e-05 56178.0278 56178.1382 DMX_0012 
56189.0464 -1.8873716e-04 8.363e-05 56188.9895 56189.1034 DMX_0013 
56209.0346 -4.4970445e-04 6.807e-05 56208.9846 56209.0846 DMX_0014 
56211.0050 -3.9452842e-04 7.760e-05 56210.9484 56211.0616 DMX_0015 
56290.8126 -2.9473532e-04 1.155e-05 56290.7490 56290.8761 DMX_0016 
56294.7344 -2.5418772e-04 1.306e-05 56294.6745 56294.7943 DMX_0017 
56297.7431 -3.2097707e-04 7.761e-06 56297.6623 56297.8239 DMX_0018 
56304.7710 -2.1594737e-04 3.692e-05 56304.7052 56304.8368 DMX_0019 
56340.6501 -2.6112471e-04 1.187e-05 56340.5661 56340.7341 DMX_0020 
56346.6546 -2.4777842e-04 1.381e-05 56346.5960 56346.7132 DMX_0021 
56367.6017 -3.2886709e-04 1.451e-05 56367.5448 56367.6585 DMX_0022 
56407.4964 -3.1635823e-04 1.741e-05 56407.4341 56407.5586 DMX_0023 
56426.4325 -3.8239414e-04 1.201e-05 56426.3748 56426.4903 DMX_0024 
56447.3794 -3.5751602e-04 1.033e-05 56447.3148 56447.4439 DMX_0025 
56467.3322 -3.4053525e-04 1.188e-05 56467.2727 56467.3916 DMX_0026 
56549.0895 -3.9678474e-04 9.965e-06 56549.0313 56549.1477 DMX_0027 
56570.0398 -4.2039812e-04 5.549e-06 56569.9726 56570.1069 DMX_0028 
56591.9804 -3.9632487e-04 6.688e-06 56591.9139 56592.0469 DMX_0029 
56627.8905 -3.4154201e-04 8.598e-06 56627.8307 56627.9503 DMX_0030 
56647.8241 -3.3181486e-04 6.450e-06 56647.7653 56647.8829 DMX_0031 
56662.7886 -2.8777163e-04 8.819e-06 56662.7274 56662.8499 DMX_0032 
56738.5696 -1.9202685e-04 1.186e-05 56738.5104 56738.6288 DMX_0033 
56853.2637 -2.8342691e-04 6.610e-06 56853.2043 56853.3231 DMX_0034 
56874.1861 -2.8901544e-04 7.478e-06 56874.1266 56874.2455 DMX_0035 
56953.9979 -2.7349867e-04 8.645e-06 56953.9386 56954.0573 DMX_0036 
56955.9773 -2.4920990e-04 9.658e-06 56955.9179 56956.0366 DMX_0037 
56977.9103 -2.6634717e-04 8.900e-06 56977.8512 56977.9693 DMX_0038 
56997.8838 -1.4029341e-04 1.044e-05 56997.8269 56997.9406 DMX_0039 
56998.8620 -1.6221468e-04 8.118e-06 56998.8028 56998.9211 DMX_0040 
57018.8058 -1.8684305e-04 7.232e-06 57018.7467 57018.8649 DMX_0041 
57031.7108 -1.6840941e-04 1.046e-05 57031.6525 57031.7691 DMX_0042 
57032.7692 -1.7122813e-04 9.768e-06 57032.7130 57032.8254 DMX_0043 
57050.6706 -4.4564321e-05 1.202e-05 57050.6093 57050.7319 DMX_0044 
57069.6862 -4.5954354e-05 1.361e-05 57069.6283 57069.7442 DMX_0045 
57076.6455 -3.7048381e-05 7.878e-06 57076.5873 57076.7036 DMX_0046 
57081.6452 -9.3112591e-05 1.176e-04 57081.5952 57081.6952 DMX_0047 
57086.6258 +2.9239501e-05 8.072e-06 57086.5611 57086.6904 DMX_0048 
57094.5781 -5.7784333e-05 8.329e-06 57094.5170 57094.6393 DMX_0049 
57096.6086 -1.7684297e-05 7.450e-06 57096.5502 57096.6670 DMX_0050 
57110.5674 -4.3586439e-05 8.543e-06 57110.5048 57110.6301 DMX_0051 
57116.5616 -8.7753173e-05 1.077e-05 57116.5032 57116.6199 DMX_0052 
57119.5041 -1.1020349e-04 8.166e-06 57119.4432 57119.5649 DMX_0053 
57125.5117 -1.0333380e-04 1.026e-05 57125.4561 57125.5674 DMX_0054 
57131.4969 -1.1460852e-04 9.076e-06 57131.4385 57131.5554 DMX_0055 
57137.4876 -1.1012477e-04 7.780e-06 57137.4294 57137.5459 DMX_0056 
57139.4666 -1.1601084e-04 1.121e-05 57139.4096 57139.5236 DMX_0057 
57146.4547 -1.2290554e-04 1.058e-05 57146.3968 57146.5126 DMX_0058 
57186.3534 -1.6908526e-04 8.949e-06 57186.2951 57186.4117 DMX_0059 
57200.3237 -1.7949281e-04 8.745e-06 57200.2654 57200.3820 DMX_0060 
57207.3064 -1.5459556e-04 1.380e-05 57207.2487 57207.3641 DMX_0061 
57222.2613 -2.0353490e-04 1.231e-05 57222.2036 57222.3191 DMX_0062 
57223.2509 -1.4831896e-04 1.095e-05 57223.1924 57223.3095 DMX_0063 
57236.2253 -1.5954931e-04 1.466e-05 57236.1672 57236.2833 DMX_0064 
57240.2061 -1.7544884e-04 1.648e-05 57240.1481 57240.2640 DMX_0065 
57243.2010 -1.8279444e-04 1.594e-05 57243.1432 57243.2589 DMX_0066 
57251.1850 -1.3451274e-04 1.059e-05 57251.1211 57251.2489 DMX_0067 
57257.1308 -1.4771693e-04 1.083e-05 57257.0673 57257.1944 DMX_0068 
57264.1408 -1.6184154e-04 1.069e-05 57264.0827 57264.1989 DMX_0069 
57268.0999 -1.7905822e-04 1.010e-05 57268.0401 57268.1597 DMX_0070 
57302.0355 -1.3250538e-04 4.611e-05 57301.9855 57302.0855 DMX_0071 
57306.0337 -1.2533285e-04 7.387e-06 57305.9754 57306.0921 DMX_0072 
57321.9690 -9.8623754e-05 2.548e-05 57321.9128 57322.0253 DMX_0073 
