# Mean DMX value = +2.817031e-06 
# Uncertainty in average DM = 2.55148e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56171.5162 +5.5437721e-04 3.493e-05 56170.4356 56172.5968 DMX_0073 
56192.4650 +5.0913920e-04 3.665e-05 56192.3396 56192.5904 DMX_0074 
56208.9473 +4.8116801e-04 3.502e-05 56208.4247 56209.4700 DMX_0075 
56229.3705 +4.5942256e-04 3.535e-05 56229.2382 56229.5028 DMX_0076 
56251.2686 +3.9227127e-04 3.343e-05 56250.2022 56252.3349 DMX_0077 
56267.2253 +3.2127951e-04 2.980e-05 56266.1701 56268.2805 DMX_0078 
56288.2250 +2.6610690e-04 3.604e-05 56288.0974 56288.3527 DMX_0079 
56312.1480 +1.9764687e-04 3.672e-05 56312.0165 56312.2795 DMX_0080 
56331.6102 +9.1451069e-05 3.327e-05 56331.0958 56332.1247 DMX_0081 
56348.9897 -1.5181402e-05 3.203e-05 56346.9289 56351.0506 DMX_0082 
56367.8907 -5.2285648e-06 1.345e-04 56367.8407 56367.9407 DMX_0083 
56386.9461 -8.3335523e-05 3.415e-05 56386.8187 56387.0736 DMX_0084 
56410.9121 -6.6404359e-05 3.074e-05 56410.8621 56410.9621 DMX_0085 
56432.3362 -1.3129825e-04 2.744e-05 56431.7976 56432.8748 DMX_0086 
56452.2865 +1.2103149e-05 3.043e-05 56451.7061 56452.8668 DMX_0087 
56472.6833 -5.7289598e-05 1.564e-04 56472.6333 56472.7333 DMX_0088 
56486.6331 -3.3575137e-05 1.928e-05 56485.4129 56487.8534 DMX_0089 
56493.5785 -7.7382545e-06 2.334e-05 56492.5502 56494.6068 DMX_0090 
56522.5860 +1.3872983e-04 1.072e-04 56522.5307 56522.6413 DMX_0091 
56550.9859 -1.2192086e-04 3.165e-05 56550.4277 56551.5442 DMX_0092 
56585.8696 -2.0381825e-04 2.832e-05 56585.3047 56586.4345 DMX_0093 
56613.8136 -2.4917528e-04 2.503e-05 56613.2989 56614.3282 DMX_0094 
56639.2260 -2.7858210e-04 2.485e-05 56637.1938 56641.2582 DMX_0095 
56674.1344 -3.1801501e-04 3.094e-05 56671.1432 56677.1256 DMX_0096 
56704.5086 -3.4819413e-04 3.089e-05 56702.9425 56706.0747 DMX_0097 
56728.0156 -4.2475889e-04 3.202e-05 56726.9673 56729.0640 DMX_0098 
56734.0496 -5.0086857e-04 1.350e-04 56733.8865 56734.2127 DMX_0099 
56765.8383 -3.1399494e-04 3.100e-05 56765.7883 56765.8883 DMX_0100 
56793.3214 -3.0120361e-04 3.075e-05 56791.7797 56794.8631 DMX_0101 
56826.6924 -2.3630105e-04 3.204e-05 56823.6653 56829.7196 DMX_0102 
56850.6396 -1.4547794e-04 3.077e-05 56849.6102 56851.6691 DMX_0103 
56885.6115 -2.6975118e-04 2.962e-05 56885.5615 56885.6615 DMX_0104 
56893.5078 -2.5872105e-04 3.195e-05 56893.4578 56893.5578 DMX_0105 
56921.0038 -2.5580647e-04 3.388e-05 56920.4445 56921.5631 DMX_0106 
56943.8857 -2.5105294e-04 3.288e-05 56943.3511 56944.4203 DMX_0107 
56978.7608 -3.0227084e-04 3.402e-05 56978.1938 56979.3278 DMX_0108 
57012.7340 -4.4030065e-04 3.309e-05 57012.1607 57013.3073 DMX_0109 
57035.6649 -4.7222431e-04 3.125e-05 57035.1587 57036.1710 DMX_0110 
57071.5524 -4.4630870e-04 3.238e-05 57071.0285 57072.0764 DMX_0111 
57104.4671 -3.8765787e-04 3.264e-05 57103.9517 57104.9825 DMX_0112 
57131.4338 -3.9664305e-04 3.245e-05 57130.8827 57131.9850 DMX_0113 
57161.2896 -3.9109702e-04 3.570e-05 57160.7333 57161.8458 DMX_0114 
57194.2225 -1.2000839e-04 3.531e-05 57193.7122 57194.7327 DMX_0115 
57222.6304 -3.1965105e-04 1.620e-04 57222.5804 57222.6804 DMX_0116 
57248.5664 -3.6151461e-04 1.427e-04 57248.5164 57248.6164 DMX_0117 
57272.5696 -3.6734004e-04 1.434e-04 57272.5196 57272.6196 DMX_0118 
57305.9426 -4.5497013e-04 3.403e-05 57305.3915 57306.4937 DMX_0119 
57336.9124 -4.5167450e-04 3.309e-05 57336.3610 57337.4638 DMX_0120 
57374.2339 -5.1012247e-04 3.790e-05 57371.2257 57377.2421 DMX_0121 
57378.2467 -5.0134531e-04 3.495e-05 57378.1967 57378.2967 DMX_0122 
57394.7071 -5.1960000e-04 3.833e-05 57394.1227 57395.2915 DMX_0123 
57436.1047 -6.5623368e-04 3.590e-05 57433.0395 57439.1698 DMX_0124 
57458.4941 -6.5721204e-04 2.682e-05 57457.9321 57459.0562 DMX_0125 
57488.4114 -6.4501144e-04 3.179e-05 57487.8522 57488.9707 DMX_0126 
57522.3619 -5.4131245e-04 3.295e-05 57521.8275 57522.8963 DMX_0127 
57551.2773 -4.6364915e-04 3.579e-05 57550.7255 57551.8291 DMX_0128 
57585.1830 -4.7718881e-04 3.538e-05 57584.5821 57585.7839 DMX_0129 
57613.6114 -4.3086600e-04 3.431e-05 57612.6005 57614.6223 DMX_0130 
57650.0666 -4.5678657e-04 3.541e-05 57649.5155 57650.6176 DMX_0131 
57673.9741 -4.5018062e-04 3.557e-05 57673.4113 57674.5368 DMX_0132 
57705.8804 -5.1954557e-04 3.558e-05 57705.3543 57706.4065 DMX_0133 
57733.8275 -5.0966148e-04 3.575e-05 57733.2866 57734.3683 DMX_0134 
57767.6721 -6.3431528e-04 3.336e-05 57767.1237 57768.2205 DMX_0135 
57795.5724 -7.0016624e-04 3.370e-05 57795.0263 57796.1186 DMX_0136 
57831.5262 -7.7865920e-04 3.322e-05 57830.9524 57832.1000 DMX_0137 
57859.4424 -6.8071336e-04 3.288e-05 57858.8523 57860.0325 DMX_0138 
57893.3843 -7.9322322e-04 3.297e-05 57892.8281 57893.9404 DMX_0139 
57922.3045 -1.2387085e-03 4.056e-05 57921.7530 57922.8560 DMX_0140 
57949.2346 -6.8635966e-04 3.523e-05 57948.6811 57949.7880 DMX_0141 
57977.6407 -7.1865173e-04 3.382e-05 57976.5878 57978.6935 DMX_0142 
58012.0551 -7.7282481e-04 3.704e-05 58011.5065 58012.6037 DMX_0143 
58035.9825 -6.9641339e-04 4.777e-05 58035.4364 58036.5286 DMX_0144 
58061.9775 -7.2573957e-04 3.865e-05 58061.4216 58062.5334 DMX_0145 
58102.3422 -8.2769743e-04 3.650e-05 58101.3292 58103.3551 DMX_0146 
58135.7547 -9.3003135e-04 3.631e-05 58135.1844 58136.3249 DMX_0147 
58160.6624 -1.0121308e-03 3.461e-05 58160.1118 58161.2131 DMX_0148 
58187.5911 -1.0552904e-03 3.439e-05 58187.0460 58188.1363 DMX_0149 
58216.0169 -1.0470116e-03 1.430e-04 58215.9669 58216.0669 DMX_0150 
58240.4603 -1.0875960e-03 3.477e-05 58239.8987 58241.0219 DMX_0151 
