# Mean DMX value = -5.509586e-06 
# Uncertainty in average DM = 1.28103e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56471.5193 +4.8440303e-05 1.589e-04 56470.9933 56472.0454 DMX_0073 
56492.5797 -7.0919328e-05 2.450e-04 56492.0493 56493.1102 DMX_0074 
56522.4464 -2.0969154e-04 1.452e-04 56521.8641 56523.0287 DMX_0075 
56549.8085 -1.1079748e-04 1.136e-04 56548.7280 56550.8891 DMX_0076 
56563.7948 -2.3070263e-04 3.159e-04 56563.7158 56563.8738 DMX_0077 
56585.2252 -3.5625881e-05 1.599e-04 56584.6544 56585.7960 DMX_0078 
56606.6847 -5.2236928e-05 3.595e-04 56606.6295 56606.7399 DMX_0079 
56614.6592 +2.6807417e-03 1.190e-03 56614.6039 56614.7145 DMX_0080 
56643.6155 -2.6198093e-06 1.134e-04 56641.4715 56645.7595 DMX_0081 
56676.0020 +5.2510461e-04 2.088e-04 56675.4518 56676.5522 DMX_0082 
56706.4588 +6.0446341e-05 1.699e-04 56703.4658 56709.4519 DMX_0083 
56736.3184 -8.2814532e-04 2.062e-03 56736.2684 56736.3684 DMX_0084 
56762.7933 -1.7275175e-04 1.372e-04 56762.2072 56763.3794 DMX_0085 
56790.2282 -1.0336066e-03 4.047e-04 56790.1782 56790.2782 DMX_0086 
56828.6312 -2.7325212e-04 3.202e-04 56828.0826 56829.1799 DMX_0087 
56850.5239 +1.0609056e-04 2.150e-04 56849.9693 56851.0786 DMX_0088 
56885.9127 -1.1812274e-04 2.924e-04 56885.8627 56885.9627 DMX_0089 
56893.9327 +5.4444948e-04 2.698e-04 56893.8827 56893.9827 DMX_0090 
56922.3550 +1.9972136e-04 1.571e-04 56921.7540 56922.9560 DMX_0091 
56947.2552 -8.4541017e-05 2.322e-04 56945.7404 56948.7701 DMX_0092 
56978.2058 +3.9485989e-04 2.392e-04 56977.6721 56978.7395 DMX_0093 
57012.0607 +1.1176644e-04 1.797e-04 57011.4944 57012.6270 DMX_0094 
57041.0549 -1.5523547e-05 3.212e-04 57040.4985 57041.6112 DMX_0095 
57079.3872 +5.7557541e-04 1.464e-04 57078.3473 57080.4272 DMX_0096 
57101.8371 +2.4118082e-04 1.778e-04 57101.2574 57102.4168 DMX_0097 
57131.7337 +2.0685574e-04 1.753e-04 57131.1848 57132.2825 DMX_0098 
57161.6565 +3.8900174e-04 2.866e-04 57161.1069 57162.2062 DMX_0099 
57193.6045 -2.4559703e-04 2.434e-04 57192.0958 57195.1131 DMX_0100 
57228.9635 +3.5053960e-04 2.415e-04 57228.9135 57229.0135 DMX_0101 
57248.0302 -2.8181327e-04 4.343e-04 57247.9802 57248.0802 DMX_0102 
57307.3360 +5.2281975e-04 1.654e-04 57306.7747 57307.8973 DMX_0103 
57336.8205 +1.1923870e-03 1.235e-03 57336.7705 57336.8705 DMX_0104 
57368.7193 +4.2880771e-04 4.284e-04 57367.6795 57369.7592 DMX_0105 
57398.0835 +2.2057361e-04 1.779e-04 57397.5248 57398.6421 DMX_0106 
57433.0171 +5.5528926e-04 4.350e-04 57432.5084 57433.5257 DMX_0107 
57461.4823 +2.4102659e-04 3.267e-04 57461.4323 57461.5323 DMX_0108 
57488.8745 -1.4827416e-05 1.540e-04 57488.3039 57489.4450 DMX_0109 
57518.8217 -1.0025300e-04 1.763e-04 57518.2651 57519.3784 DMX_0110 
57550.7371 +3.5464347e-04 4.839e-04 57550.1810 57551.2933 DMX_0111 
57579.5644 +1.2412112e-04 3.021e-04 57579.0560 57580.0727 DMX_0112 
57614.4415 +5.0867952e-04 1.692e-04 57613.8835 57614.9995 DMX_0113 
57647.3731 +4.4806272e-04 2.562e-04 57646.8219 57647.9242 DMX_0114 
57673.8782 +6.2196187e-04 4.360e-04 57673.8282 57673.9282 DMX_0115 
57704.2246 +7.2887331e-04 2.335e-04 57703.7172 57704.7320 DMX_0116 
57734.1387 +4.6317236e-04 1.546e-04 57733.4916 57734.7859 DMX_0117 
57765.0645 +5.9821271e-04 2.187e-04 57764.5152 57765.6138 DMX_0118 
57796.3694 +3.4069909e-04 9.133e-04 57796.3194 57796.4194 DMX_0119 
57835.8240 +1.2892550e-03 7.371e-04 57835.2798 57836.3682 DMX_0120 
57859.2850 +3.9593764e-04 4.225e-04 57859.1295 57859.4404 DMX_0121 
57893.6088 +2.8476964e-05 1.836e-04 57893.0500 57894.1675 DMX_0122 
57921.5345 +4.5689929e-04 1.574e-04 57920.9844 57922.0847 DMX_0123 
57948.4702 +3.4150049e-04 2.700e-04 57947.9130 57949.0273 DMX_0124 
57978.3882 +1.8448572e-04 3.081e-04 57977.8372 57978.9392 DMX_0125 
58008.9306 +4.8473306e-04 1.837e-04 58008.8806 58008.9806 DMX_0126 
58039.2685 +6.3088603e-04 2.241e-04 58038.7903 58039.7467 DMX_0127 
58070.2117 +8.2167610e-04 3.671e-04 58069.6271 58070.7963 DMX_0128 
58100.1060 +5.4559108e-04 6.825e-04 58099.4718 58100.7402 DMX_0129 
58138.0027 +8.1616896e-04 2.486e-04 58137.4935 58138.5119 DMX_0130 
58160.9037 +7.3509995e-04 2.041e-04 58160.3498 58161.4576 DMX_0131 
58187.8828 +5.0772062e-04 2.713e-04 58187.2761 58188.4895 DMX_0132 
58211.7397 +2.2748678e-04 2.080e-04 58211.1787 58212.3006 DMX_0133 
58244.6759 +7.8010837e-04 2.582e-04 58244.1263 58245.2255 DMX_0134 
58267.6512 +3.0702543e-04 2.233e-04 58267.1582 58268.1441 DMX_0135 
58301.5126 +6.0535250e-04 1.766e-04 58300.9629 58302.0622 DMX_0136 
58335.3781 +5.4324006e-04 1.997e-04 58334.8300 58335.9262 DMX_0137 
58365.3066 +5.1400847e-04 2.067e-04 58364.7644 58365.8488 DMX_0138 
58396.7098 +1.0163576e-03 7.195e-04 58396.6598 58396.7598 DMX_0139 
58425.1262 +5.6711231e-04 1.733e-04 58424.5754 58425.6769 DMX_0140 
58461.0338 +1.0205805e-03 4.643e-04 58460.4859 58461.5816 DMX_0141 
58489.9743 +6.8482462e-04 2.859e-04 58489.4509 58490.4977 DMX_0142 
58517.9217 +2.5966315e-04 2.200e-04 58517.3236 58518.5198 DMX_0143 
58544.8207 +6.8910927e-04 1.912e-04 58544.2547 58545.3866 DMX_0144 
58581.7027 -8.4606840e-04 5.093e-04 58580.1513 58583.2541 DMX_0145 
58607.6332 +8.2250367e-04 2.855e-04 58607.0881 58608.1783 DMX_0146 
58636.6095 +2.8575685e-04 1.578e-04 58636.0010 58637.2180 DMX_0147 
58671.4626 +2.0627929e-04 2.051e-04 58670.9134 58672.0117 DMX_0148 
58699.3839 +8.7679028e-04 2.551e-04 58698.8292 58699.9386 DMX_0149 
58729.3029 +5.4929193e-04 3.020e-04 58728.7547 58729.8512 DMX_0150 
58759.2226 +6.3516131e-04 1.466e-04 58758.6720 58759.7731 DMX_0151 
58787.1387 +3.3283751e-04 2.840e-04 58786.5880 58787.6894 DMX_0152 
58827.0426 +4.6707595e-04 1.872e-04 58826.4934 58827.5919 DMX_0153 
58848.9868 +5.6297956e-04 2.303e-04 58848.4331 58849.5405 DMX_0154 
58881.9218 +4.2569280e-04 4.337e-04 58881.3692 58882.4743 DMX_0155 
58906.3392 +5.8415569e-04 2.086e-04 58905.2850 58907.3934 DMX_0156 
58939.7722 +3.1525353e-04 1.912e-04 58939.2187 58940.3257 DMX_0157 
