# Mean DMX value = +7.611982e-06 
# Uncertainty in average DM = 2.71500e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57717.8099 -1.2692804e-02 5.621e-04 57717.7510 57717.8688 DMX_0073 
57739.7500 -1.2138204e-02 8.262e-04 57739.6928 57739.8072 DMX_0074 
57767.6734 -1.2776788e-02 5.812e-04 57767.6144 57767.7324 DMX_0075 
57788.6160 -1.4146607e-02 5.587e-04 57788.5570 57788.6749 DMX_0076 
57809.5654 -1.6751603e-02 6.718e-04 57809.5154 57809.6154 DMX_0077 
57824.5223 -1.8180751e-02 5.551e-04 57824.4633 57824.5812 DMX_0078 
57852.4449 -2.1376837e-02 4.950e-04 57852.3860 57852.5039 DMX_0079 
57871.3902 -2.3814295e-02 4.976e-04 57871.3312 57871.4491 DMX_0080 
57893.3293 -2.5249480e-02 4.495e-04 57893.2705 57893.3882 DMX_0081 
57914.2720 -2.7487328e-02 4.483e-04 57914.2131 57914.3310 DMX_0082 
57936.2125 -2.8756291e-02 5.431e-04 57936.1536 57936.2715 DMX_0083 
57957.1479 -3.0975940e-02 5.855e-04 57957.0979 57957.1979 DMX_0084 
58467.7659 -1.9061808e-02 1.244e-03 58467.7076 58467.8242 DMX_0085 
58482.7286 -1.8017800e-02 1.053e-03 58482.6786 58482.7786 DMX_0086 
58509.6309 -1.8599692e-02 6.599e-04 58509.5737 58509.6881 DMX_0087 
58545.5372 -1.8071764e-02 1.015e-03 58545.4788 58545.5955 DMX_0088 
58566.4749 -1.8380835e-02 8.666e-04 58566.4166 58566.5332 DMX_0089 
58587.4227 -1.5524738e-02 7.832e-04 58587.3645 58587.4810 DMX_0090 
58610.3547 -1.3653601e-02 8.197e-04 58610.2964 58610.4130 DMX_0091 
58629.3029 -1.0828756e-02 8.073e-04 58629.2445 58629.3612 DMX_0092 
58651.2428 -1.1676782e-02 7.847e-04 58651.1845 58651.3010 DMX_0093 
58671.1884 -1.1254851e-02 7.779e-04 58671.1300 58671.2467 DMX_0094 
58692.1387 -1.1475108e-02 8.992e-04 58692.0810 58692.1965 DMX_0095 
58714.0712 -1.2497108e-02 9.466e-04 58714.0127 58714.1297 DMX_0096 
58735.0135 -1.1217365e-02 9.900e-04 58734.9552 58735.0719 DMX_0097 
58755.9696 -1.2994076e-02 7.361e-04 58755.9123 58756.0269 DMX_0098 
58776.8914 -1.2902491e-02 1.225e-03 58776.8414 58776.9414 DMX_0099 
58796.8397 -1.0441778e-02 7.842e-04 58796.7833 58796.8961 DMX_0100 
58817.7870 -1.0299440e-02 1.012e-03 58817.7286 58817.8454 DMX_0101 
58839.7235 -1.1904781e-02 1.653e-03 58839.6735 58839.7735 DMX_0102 
58887.6237 -1.0835929e-02 2.857e-03 58887.5737 58887.6737 DMX_0103 
58908.5527 -9.9071514e-03 2.187e-03 58908.4953 58908.6101 DMX_0104 
58950.4368 -1.5080218e-02 1.386e-03 58950.3776 58950.4961 DMX_0105 
58973.3637 -1.4495481e-02 9.056e-04 58973.3052 58973.4221 DMX_0106 
59040.1909 -1.7468730e-02 1.500e-03 59040.1321 59040.2497 DMX_0107 
59056.1344 -1.9128669e-02 8.611e-04 59056.0760 59056.1928 DMX_0108 
