# Mean DMX value = -1.053975e-04 
# Uncertainty in average DM = 4.97216e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57390.6108 +1.9187667e-03 7.007e-04 57390.5523 57390.6692 DMX_0001 
57418.5354 -3.3554682e-04 7.024e-04 57418.4761 57418.5947 DMX_0002 
57503.2997 -7.3288500e-06 6.379e-04 57503.2404 57503.3590 DMX_0003 
57522.2479 -7.6615289e-04 3.711e-04 57522.1886 57522.3072 DMX_0004 
57538.2145 +3.3151625e-04 5.091e-04 57538.1550 57538.2739 DMX_0005 
57565.1383 +1.3152538e-03 6.922e-04 57565.0789 57565.1976 DMX_0006 
57588.0839 -4.9906737e-04 5.945e-04 57588.0245 57588.1433 DMX_0007 
57608.0226 -2.6678764e-04 5.222e-04 57607.9632 57608.0820 DMX_0008 
57626.9952 -2.6315364e-04 7.910e-04 57626.9359 57627.0546 DMX_0009 
57649.9078 -5.5026070e-04 6.896e-04 57649.8483 57649.9674 DMX_0010 
57667.8564 -6.2670548e-04 7.866e-04 57667.7970 57667.9158 DMX_0011 
57668.8965 -1.1554606e-03 6.841e-04 57668.8371 57668.9559 DMX_0012 
57705.7761 -4.9460082e-04 5.788e-04 57705.7167 57705.8355 DMX_0013 
57746.6366 -4.3851806e-04 6.642e-04 57746.5772 57746.6959 DMX_0014 
57768.5766 -9.1862109e-04 5.631e-04 57768.5173 57768.6360 DMX_0015 
57810.4607 -1.7860595e-03 1.063e-03 57810.3998 57810.5216 DMX_0016 
57834.4036 -1.1126218e-03 6.647e-04 57834.3443 57834.4630 DMX_0017 
57850.3678 -5.6679586e-04 6.960e-04 57850.3085 57850.4272 DMX_0018 
57894.2341 -5.4147710e-04 7.322e-04 57894.1747 57894.2935 DMX_0019 
57915.1962 -7.5115935e-05 3.513e-04 57915.1368 57915.2556 DMX_0020 
57937.1262 +2.7270561e-04 1.040e-03 57937.0668 57937.1856 DMX_0021 
57958.0757 -1.9180357e-03 6.626e-04 57958.0164 57958.1351 DMX_0022 
57978.0290 -1.0192812e-03 6.655e-04 57977.9697 57978.0884 DMX_0023 
58454.6983 -1.0972931e-03 5.249e-04 58454.6389 58454.7577 DMX_0024 
58475.6404 -4.9032070e-04 6.205e-04 58475.5811 58475.6997 DMX_0025 
58514.5299 +3.5942433e-04 7.996e-04 58514.4724 58514.5874 DMX_0026 
58538.4744 -1.1343777e-03 6.685e-04 58538.4159 58538.5328 DMX_0027 
58544.5183 -8.8774434e-04 8.499e-04 58544.4683 58544.5683 DMX_0028 
58558.4161 +1.8879707e-04 8.757e-04 58558.3514 58558.4809 DMX_0029 
58578.3620 +1.9169498e-04 5.348e-04 58578.3022 58578.4219 DMX_0030 
58601.3614 -1.4051556e-03 2.194e-03 58601.3114 58601.4114 DMX_0031 
58622.2449 -6.5707120e-04 7.457e-04 58622.1851 58622.3047 DMX_0032 
58642.1826 -8.3714872e-04 7.351e-04 58642.1228 58642.2423 DMX_0033 
58683.0711 -4.9378668e-04 5.627e-04 58683.0127 58683.1296 DMX_0034 
58729.9551 +4.9467659e-04 8.272e-04 58729.9051 58730.0051 DMX_0035 
58747.8940 +5.7566107e-04 6.818e-04 58747.8356 58747.9524 DMX_0036 
58765.8440 +2.7556007e-03 8.058e-04 58765.7856 58765.9024 DMX_0037 
58790.7822 +7.7852965e-04 6.512e-04 58790.7238 58790.8406 DMX_0038 
58810.7653 +1.4030757e-03 5.515e-04 58810.7080 58810.8225 DMX_0039 
58831.6613 +8.0799158e-03 7.493e-04 58831.6030 58831.7197 DMX_0040 
58880.5321 +6.1272989e-04 9.366e-04 58880.4708 58880.5934 DMX_0041 
58901.5248 +2.6942687e-04 6.652e-04 58901.4629 58901.5866 DMX_0042 
58922.4502 -7.4055591e-05 1.336e-03 58922.3874 58922.5130 DMX_0043 
58943.3882 +7.1975993e-04 6.235e-04 58943.3295 58943.4469 DMX_0044 
58964.3330 +1.0077824e-03 7.394e-04 58964.2742 58964.3919 DMX_0045 
58986.3250 -2.0791353e-03 9.253e-04 58986.2750 58986.3750 DMX_0046 
59007.2246 +4.2823674e-04 8.010e-04 59007.1660 59007.2832 DMX_0047 
59030.1734 +1.2013329e-03 4.970e-04 59030.1150 59030.2318 DMX_0048 
59051.0911 -4.0720702e-04 6.884e-04 59051.0328 59051.1493 DMX_0049 
