# Mean DMX value = -2.479914e-06 
# Uncertainty in average DM = 1.36954e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57075.7743 -1.1839583e-04 6.243e-05 57075.7153 57075.8332 DMX_0001 
57095.7012 -6.0096044e-05 3.643e-05 57095.6330 57095.7694 DMX_0002 
57117.6400 -5.0030908e-05 4.922e-05 57117.5721 57117.7078 DMX_0003 
57138.5761 -1.5152700e-04 3.927e-05 57138.5173 57138.6350 DMX_0004 
57185.4519 -2.7573498e-04 3.158e-05 57185.3837 57185.5202 DMX_0005 
57201.4088 -2.4297097e-04 3.427e-05 57201.3408 57201.4768 DMX_0006 
57242.2967 -3.0204126e-04 3.227e-05 57242.2287 57242.3648 DMX_0007 
57265.2316 -2.5717290e-04 3.010e-05 57265.1630 57265.3002 DMX_0008 
57307.1161 -2.7981133e-04 3.405e-05 57307.0575 57307.1748 DMX_0009 
57328.0659 -3.8594624e-04 8.462e-05 57327.9999 57328.1319 DMX_0010 
57349.0037 -2.5529125e-04 4.055e-05 57348.9358 57349.0715 DMX_0011 
57376.9387 -2.0948634e-04 3.500e-05 57376.8821 57376.9953 DMX_0012 
57410.8256 -1.0335332e-04 3.820e-05 57410.7597 57410.8915 DMX_0013 
57433.7557 -4.8191357e-05 6.060e-05 57433.6976 57433.8139 DMX_0014 
57536.4839 -6.4740217e-05 4.277e-05 57536.4255 57536.5423 DMX_0015 
57557.4094 -1.1846296e-04 6.576e-05 57557.3504 57557.4684 DMX_0016 
57579.3509 -1.1873850e-04 4.369e-05 57579.2925 57579.4094 DMX_0017 
57594.3202 -1.2384415e-04 3.950e-05 57594.2617 57594.3787 DMX_0018 
57622.2388 -1.8758688e-04 3.685e-05 57622.1806 57622.2971 DMX_0019 
57640.1836 -1.8675200e-04 5.391e-05 57640.1253 57640.2419 DMX_0020 
57667.1099 -1.6830096e-04 4.568e-05 57667.0516 57667.1682 DMX_0021 
57687.0547 -2.1668996e-04 3.557e-05 57686.9960 57687.1135 DMX_0022 
57733.9270 -1.8804609e-04 5.086e-05 57733.8688 57733.9852 DMX_0023 
57752.8809 -1.7172199e-04 5.230e-05 57752.8225 57752.9392 DMX_0024 
57775.8126 -2.0749044e-04 3.953e-05 57775.7546 57775.8707 DMX_0025 
57789.7842 -1.1382144e-04 4.071e-05 57789.7153 57789.8530 DMX_0026 
57804.7333 -8.0814998e-05 2.996e-05 57804.6748 57804.7917 DMX_0027 
57823.6808 +5.5801471e-05 6.040e-05 57823.6220 57823.7395 DMX_0028 
57844.6375 -2.7119940e-05 3.950e-05 57844.5688 57844.7061 DMX_0029 
57865.5723 -9.6388468e-05 3.658e-05 57865.5141 57865.6305 DMX_0030 
57873.5446 -1.0920561e-04 5.347e-05 57873.4863 57873.6029 DMX_0031 
57886.5179 -1.1357374e-04 3.816e-05 57886.4592 57886.5766 DMX_0032 
57907.4519 -1.5022995e-04 4.224e-05 57907.3937 57907.5101 DMX_0033 
57927.4084 -7.5969035e-05 9.067e-05 57927.3411 57927.4758 DMX_0034 
57970.2881 -2.2027635e-04 1.015e-04 57970.2381 57970.3381 DMX_0035 
58463.9440 +1.2162441e-04 3.399e-05 58463.8857 58464.0023 DMX_0036 
58508.8214 +1.4518512e-04 4.371e-05 58508.7631 58508.8798 DMX_0037 
58528.7720 +1.2962563e-04 5.242e-05 58528.7132 58528.8308 DMX_0038 
58565.6828 +2.4844484e-04 4.521e-05 58565.6240 58565.7416 DMX_0039 
58586.5876 +2.1543239e-04 3.118e-05 58586.5300 58586.6452 DMX_0040 
58608.5592 +3.1203957e-04 1.041e-04 58608.5092 58608.6092 DMX_0041 
58628.4733 +2.1981187e-04 4.019e-05 58628.4164 58628.5303 DMX_0042 
58650.4408 +2.3239753e-04 6.625e-05 58650.3828 58650.4989 DMX_0043 
58661.4180 +1.9236564e-04 4.248e-05 58661.3594 58661.4766 DMX_0044 
58675.3696 +2.0591290e-04 3.535e-05 58675.3115 58675.4277 DMX_0045 
58691.3472 +1.8808911e-04 4.178e-05 58691.2885 58691.4058 DMX_0046 
58713.2732 +2.5466861e-04 5.413e-05 58713.2146 58713.3318 DMX_0047 
58739.1902 +2.5837453e-04 5.271e-05 58739.1315 58739.2489 DMX_0048 
58755.1530 +2.2788457e-04 4.154e-05 58755.0947 58755.2113 DMX_0049 
58778.0839 +2.3698124e-04 4.384e-05 58778.0256 58778.1422 DMX_0050 
58796.0564 +2.2289841e-04 3.381e-05 58795.9981 58796.1146 DMX_0051 
58818.9766 +2.6160870e-04 4.045e-05 58818.9181 58819.0351 DMX_0052 
58838.9173 +2.3382699e-04 5.860e-05 58838.8583 58838.9762 DMX_0053 
58936.6835 +2.6851896e-04 5.700e-05 58936.6199 58936.7472 DMX_0054 
58957.6281 +3.1029030e-04 5.037e-05 58957.5685 58957.6878 DMX_0055 
58999.4736 +2.5403918e-04 4.968e-05 58999.4143 58999.5330 DMX_0056 
59026.4387 +2.0770334e-04 3.901e-05 59026.3797 59026.4978 DMX_0057 
59043.3851 +2.7654880e-04 5.207e-05 59043.3260 59043.4443 DMX_0058 
59065.3369 +1.9974930e-04 3.844e-05 59065.2790 59065.3948 DMX_0059 
