# Mean DMX value = -1.295164e-04 
# Uncertainty in average DM = 5.86875e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53420.4362 -8.6098589e-04 1.830e-05 53420.3679 53420.5045 DMX_0001 
53448.3635 -9.3851849e-04 1.718e-05 53448.2948 53448.4323 DMX_0002 
53477.2792 -9.3032298e-04 2.150e-05 53477.2084 53477.3501 DMX_0003 
53505.2131 -8.6934841e-04 1.615e-05 53505.1408 53505.2854 DMX_0004 
53532.1523 -8.6928711e-04 1.563e-05 53532.0669 53532.2378 DMX_0005 
53602.9962 -8.7790516e-04 1.621e-05 53602.9301 53603.0623 DMX_0006 
53628.8620 -8.1815146e-04 2.075e-05 53628.7898 53628.9342 DMX_0007 
53715.6306 -8.7547271e-04 1.772e-05 53715.5596 53715.7017 DMX_0008 
53750.5312 -8.5447251e-04 1.670e-05 53750.4605 53750.6018 DMX_0009 
53798.3992 -8.4212292e-04 1.583e-05 53798.3346 53798.4638 DMX_0010 
53851.2606 -8.2667772e-04 1.617e-05 53851.1915 53851.3297 DMX_0011 
53926.0571 -8.2648817e-04 1.592e-05 53925.9878 53926.1265 DMX_0012 
53967.9575 -8.1674879e-04 1.692e-05 53967.8867 53968.0283 DMX_0013 
54008.8384 -8.8161735e-04 2.145e-05 54008.7670 54008.9097 DMX_0014 
54043.7338 -7.8157382e-04 1.697e-05 54043.6655 54043.8020 DMX_0015 
54472.5587 -4.9639321e-04 1.474e-05 54472.4902 54472.6273 DMX_0016 
54569.3139 -4.3612447e-04 1.439e-05 54569.2369 54569.3909 DMX_0017 
54629.1351 -3.8682131e-04 1.563e-05 54629.0663 54629.2039 DMX_0018 
54819.6075 -3.8313443e-04 1.494e-05 54819.5386 54819.6764 DMX_0019 
54862.4861 -3.4071393e-04 1.766e-05 54862.4175 54862.5547 DMX_0020 
54981.1804 -3.5664648e-04 1.697e-05 54981.1107 54981.2501 DMX_0021 
54999.1130 -3.7038380e-04 3.148e-05 54999.0545 54999.1715 DMX_0022 
55108.8134 -3.4627397e-04 1.674e-05 55108.7529 55108.8739 DMX_0023 
55135.7349 -3.3492598e-04 1.957e-05 55135.6773 55135.7924 DMX_0024 
55170.6313 -2.7058680e-04 1.730e-05 55170.5730 55170.6896 DMX_0025 
55205.5369 -2.5091937e-04 2.174e-05 55205.4779 55205.5959 DMX_0026 
55298.3070 -2.0233387e-04 1.581e-05 55298.2493 55298.3647 DMX_0027 
55330.2190 -1.9204089e-04 2.054e-05 55330.1618 55330.2762 DMX_0028 
55358.1421 -2.6297014e-04 2.083e-05 55358.0841 55358.2002 DMX_0029 
55391.0552 -2.0367160e-04 2.126e-05 55390.9968 55391.1136 DMX_0030 
55500.7464 -1.1859353e-04 1.437e-05 55500.6868 55500.8059 DMX_0031 
55528.6625 -9.2747201e-05 1.668e-05 55528.6053 55528.7196 DMX_0032 
55638.3573 -3.0770318e-05 1.793e-05 55638.2995 55638.4151 DMX_0033 
